order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat,korting_ontbrak
ORD-101798,K1106,Amsterdam,NL,2025-01-12,Amoxicilline 250mg,Rx,14.0,6.63,0.0,92.82,factuur,4,3.6,nee,0,0
ORD-101631,K1006,Utrecht,NL,2025-04-30,Vitamine D3 25mcg,OTC,14.0,7.27,5.0,96.69,creditcard,4,1.0,nee,0,0
ORD-101788,K1007,Amsterdam,NL,2025-11-29,Paracetamol 500mg,OTC,20.0,1.93,10.0,34.74,factuur,4,3.9,nee,0,0
ORD-100504,K1087,Rotterdam,NL,2025-05-17,Metformine 850mg,Rx,42.0,4.18,15.0,149.23,vooruitbetaling,4,3.9,nee,0,0
ORD-100086,K1028,Amsterdam,NL,2025-11-25,Vitamine D3 25mcg,OTC,88.0,7.25,5.0,606.1,factuur,4,1.0,nee,0,0
ORD-101428,K1116,Eindhoven,NL,2025-07-03,Levothyroxine 50mcg,Rx,15.0,3.18,10.0,42.93,factuur,4,2.6,nee,0,0
ORD-100853,K1156,Rotterdam,NL,2025-08-24,Amoxicilline 250mg,Rx,8.0,6.83,0.0,54.64,incasso,4,1.9,nee,0,0
ORD-100221,K1015,Utrecht,NL,2025-01-06,Simvastatine 40mg,Rx,22.0,4.25,10.0,84.15,creditcard,4,3.4,nee,0,0
ORD-100670,K1143,Utrecht,NL,2025-03-26,Levothyroxine 50mcg,Rx,44.0,3.1,20.0,109.12,creditcard,4,3.6,nee,0,0
ORD-100781,K1142,Den Haag,NL,2025-07-07,Levothyroxine 50mcg,Rx,17.0,2.96,0.0,50.32,creditcard,4,2.4,nee,0,0
ORD-100744,K1051,Antwerpen,BE,2025-07-22,Insuline pen,Koelketen,47.0,44.51,15.0,1778.17,creditcard,6,4.3,nee,0,0
ORD-100197,K1138,Amsterdam,NL,2025-08-14,Insuline pen,Koelketen,12.0,42.23,5.0,481.42,creditcard,6,3.4,nee,0,0
ORD-101358,K1124,Amsterdam,NL,2025-04-06,Simvastatine 40mg,Rx,46.0,3.96,0.0,182.16,incasso,4,3.6,nee,0,0
ORD-100708,K1074,Gent,BE,2025-01-28,Paracetamol 500mg,OTC,26.0,1.83,5.0,45.2,incasso,4,3.0,nee,0,0
ORD-100993,K1055,Maastricht,NL,2025-04-18,Salbutamol inhalator,Rx,11.0,18.41,10.0,182.26,vooruitbetaling,4,5.0,ja,1,0
ORD-100756,K1089,Zwolle,NL,2025-02-12,Omeprazol 20mg,Rx,10.0,5.3,0.0,53.0,factuur,4,5.2,ja,1,0
ORD-101917,K1084,Amsterdam,NL,2025-08-23,Ibuprofen 400mg,OTC,11.0,2.35,0.0,25.85,creditcard,4,4.9,ja,1,0
ORD-101574,K1039,Utrecht,NL,2025-11-25,Insuline pen,Koelketen,33.0,43.65,10.0,1296.4,vooruitbetaling,6,6.2,ja,1,0
ORD-101472,K1038,Utrecht,NL,2025-06-23,Omeprazol 20mg,Rx,25.0,4.91,0.0,98.2,factuur,4,1.4,nee,0,0
ORD-100284,K1129,Maastricht,NL,2025-09-05,Insuline pen,Koelketen,3.0,41.5,0.0,124.5,incasso,6,1.4,nee,0,0
ORD-100115,K1054,Gent,BE,2025-02-19,Amoxicilline 250mg,Rx,6.0,6.63,5.0,37.79,vooruitbetaling,4,1.4,nee,0,0
ORD-101193,K1002,Gent,BE,2025-05-19,Amoxicilline 250mg,Rx,33.0,6.85,10.0,203.44,incasso,4,1.0,nee,0,0
ORD-101420,K1084,Utrecht,NL,2025-04-30,Ibuprofen 400mg,OTC,3.0,2.39,0.0,7.17,factuur,4,2.4,nee,0,0
ORD-100763,K1071,Antwerpen,BE,2025-03-17,Omeprazol 20mg,Rx,303.0,4.92,10.0,1341.68,vooruitbetaling,4,,ja,1,0
ORD-101884,K1175,Utrecht,NL,2025-10-11,Salbutamol inhalator,Rx,26.0,17.58,5.0,434.23,vooruitbetaling,4,3.7,nee,0,0
ORD-101197,K1160,Gent,BE,2025-08-16,Levothyroxine 50mcg,Rx,16.0,3.1,10.0,44.64,vooruitbetaling,4,2.5,nee,0,0
ORD-101249,K1080,Den Haag,NL,2025-01-18,Insuline pen,Koelketen,6.0,45.69,0.0,274.14,creditcard,6,3.3,nee,0,0
ORD-100963,K1132,Groningen,NL,2025-11-30,Paracetamol 500mg,OTC,15.0,1.86,10.0,25.11,vooruitbetaling,4,3.5,nee,0,0
ORD-100265,K1045,Utrecht,NL,2025-05-10,Vitamine D3 25mcg,OTC,26.0,7.02,20.0,146.02,creditcard,4,2.8,nee,0,0
ORD-101201,K1011,Antwerpen,BE,2025-02-12,Ibuprofen 400mg,OTC,11.0,2.25,20.0,19.8,vooruitbetaling,4,1.6,nee,0,0
ORD-100193,K1015,Amsterdam,NL,2025-04-10,Amoxicilline 250mg,Rx,22.0,6.85,0.0,150.7,incasso,4,3.5,nee,0,0
ORD-101606,K1107,Rotterdam,NL,2025-02-28,Vitamine D3 25mcg,OTC,55.0,7.15,5.0,373.59,creditcard,4,3.5,nee,0,0
ORD-100782,K1091,Utrecht,NL,2025-06-20,Simvastatine 40mg,Rx,13.0,3.89,0.0,45.51,factuur,4,3.7,ja,0,0
ORD-100604,K1017,onbekend,BE,2025-03-16,Vitamine D3 25mcg,OTC,12.0,7.35,20.0,70.56,factuur,4,1.0,nee,0,0
ORD-101751,K1086,Rotterdam,NL,2025-10-29,Amoxicilline 250mg,Rx,10.0,7.03,0.0,70.3,creditcard,4,2.7,nee,0,0
ORD-100927,K1114,Utrecht,NL,2025-03-24,Vitamine D3 25mcg,OTC,8.0,7.29,10.0,52.49,creditcard,4,3.5,nee,0,0
ORD-100536,K1089,Rotterdam,NL,2025-03-13,Simvastatine 40mg,Rx,21.0,3.93,5.0,78.4,incasso,4,3.8,nee,0,0
ORD-101491,K1137,Utrecht,NL,2025-06-19,Amoxicilline 250mg,Rx,86.0,6.82,10.0,527.87,vooruitbetaling,4,1.0,nee,0,0
ORD-101598,K1025,Groningen,NL,2025-09-08,Ibuprofen 400mg,OTC,7.0,2.46,15.0,14.64,creditcard,4,1.8,nee,0,0
ORD-101654,K1019,Maastricht,NL,2025-11-22,Levothyroxine 50mcg,Rx,38.0,3.04,0.0,115.52,creditcard,4,3.6,nee,0,0
ORD-101351,K1080,Gent,BE,2025-01-31,Omeprazol 20mg,Rx,23.0,5.16,10.0,106.81,incasso,4,3.7,nee,0,0
ORD-100811,K1022,Amsterdam,NL,2025-06-15,Amoxicilline 250mg,Rx,18.0,6.69,0.0,120.42,creditcard,4,,nee,0,0
ORD-100627,K1108,Amsterdam,NL,2025-10-08,Salbutamol inhalator,Rx,33.0,17.39,15.0,487.79,factuur,4,1.0,nee,0,0
ORD-101918,K1028,Maastricht,NL,2025-06-24,Metformine 850mg,Rx,27.0,4.28,10.0,104.0,creditcard,4,4.2,ja,1,0
ORD-100824,K1032,Eindhoven,NL,2025-09-16,Vitamine D3 25mcg,OTC,33.0,7.36,20.0,194.3,incasso,4,2.8,nee,0,0
ORD-100226,K1027,Eindhoven,NL,2025-05-12,Paracetamol 500mg,OTC,29.0,1.82,5.0,50.14,factuur,4,2.3,nee,0,0
ORD-102046,K1054,Eindhoven,NL,2025-07-01,Vitamine D3 25mcg,OTC,32.0,7.32,20.0,187.39,onbekend,4,3.8,nee,0,0
ORD-100122,K1039,Utrecht,NL,2025-03-28,Salbutamol inhalator,Rx,20.0,18.73,0.0,374.6,vooruitbetaling,4,3.5,nee,0,0
ORD-101889,K1089,Antwerpen,BE,2025-03-16,Amoxicilline 250mg,Rx,10.0,6.7,10.0,60.3,incasso,4,4.1,ja,1,0
ORD-102348,K1054,Utrecht,NL,2025-07-27,Paracetamol 500mg,OTC,278.0,1.9,20.0,422.56,creditcard,4,5.9,ja,1,0
ORD-101417,K1002,Amsterdam,NL,2025-10-07,Omeprazol 20mg,Rx,38.0,5.04,5.0,181.94,factuur,4,1.0,nee,0,0
ORD-100381,K1042,Maastricht,NL,2025-03-11,Simvastatine 40mg,Rx,4.0,3.84,15.0,13.06,onbekend,4,1.0,nee,0,0
ORD-100729,K1006,Eindhoven,NL,2025-04-09,Levothyroxine 50mcg,Rx,14.0,3.2,10.0,40.32,vooruitbetaling,4,1.9,nee,0,0
ORD-101855,K1018,Rotterdam,NL,2025-05-06,Amoxicilline 250mg,Rx,44.0,6.38,0.0,280.72,incasso,4,3.5,nee,0,0
ORD-100845,K1066,Gent,BE,2025-02-13,Levothyroxine 50mcg,Rx,18.0,3.17,0.0,57.06,creditcard,4,2.5,nee,0,0
ORD-102128,K1097,onbekend,BE,2025-05-11,Omeprazol 20mg,Rx,12.0,4.68,10.0,50.54,creditcard,4,2.5,nee,0,0
ORD-101075,K1003,Amsterdam,NL,2025-05-01,Omeprazol 20mg,Rx,5.0,5.0,10.0,22.5,creditcard,4,3.7,nee,0,0
ORD-102382,K1090,Rotterdam,NL,2025-07-13,Simvastatine 40mg,Rx,31.0,3.87,15.0,101.97,factuur,4,3.9,nee,0,0
ORD-100669,K1111,Gent,BE,2025-03-29,Vitamine D3 25mcg,OTC,17.0,7.3,0.0,124.1,creditcard,4,3.4,nee,0,0
ORD-100725,K1087,Utrecht,NL,2025-04-24,Metformine 850mg,Rx,56.0,4.15,5.0,220.78,incasso,4,2.2,ja,0,0
ORD-101292,K1035,Rotterdam,NL,2025-03-12,Ibuprofen 400mg,OTC,18.0,2.45,0.0,39.69,vooruitbetaling,4,1.1,nee,0,0
ORD-100105,K1036,Den Haag,NL,2025-04-06,Simvastatine 40mg,Rx,15.0,4.16,10.0,56.16,vooruitbetaling,4,4.2,nee,1,0
ORD-101620,K1069,Eindhoven,NL,2025-11-25,Amoxicilline 250mg,Rx,44.0,6.49,0.0,285.56,vooruitbetaling,4,3.2,ja,0,0
ORD-100181,K1056,Antwerpen,BE,2025-07-13,Omeprazol 20mg,Rx,74.0,5.17,0.0,382.58,vooruitbetaling,4,2.7,nee,0,0
ORD-101328,K1044,Gent,BE,2025-09-08,Levothyroxine 50mcg,Rx,15.0,3.23,0.0,48.45,creditcard,4,1.5,nee,0,0
ORD-101169,K1099,Amsterdam,NL,2025-03-16,Salbutamol inhalator,Rx,8.0,19.44,0.0,139.97,factuur,4,2.6,nee,0,0
ORD-102226,K1127,Utrecht,NL,2025-03-20,Simvastatine 40mg,Rx,18.0,4.05,0.0,72.9,vooruitbetaling,4,,nee,0,0
ORD-100258,K1123,Amsterdam,NL,2025-10-07,Vitamine D3 25mcg,OTC,13.0,7.24,15.0,80.0,factuur,4,1.2,nee,0,0
ORD-102240,K1095,Amsterdam,NL,2025-05-23,Ibuprofen 400mg,OTC,17.0,2.28,0.0,38.76,factuur,4,3.9,nee,0,0
ORD-100893,K1073,Groningen,NL,2025-10-16,Amoxicilline 250mg,Rx,12.0,6.92,15.0,70.58,factuur,4,2.2,nee,0,0
ORD-101026,K1069,Antwerpen,BE,2025-01-24,Salbutamol inhalator,Rx,88.0,17.62,5.0,1473.03,vooruitbetaling,4,3.6,nee,0,0
ORD-101271,K1030,Zwolle,NL,2025-09-26,Metformine 850mg,Rx,15.0,4.08,15.0,52.02,vooruitbetaling,4,5.3,ja,1,0
ORD-101756,K1167,Den Haag,NL,2025-09-27,Salbutamol inhalator,Rx,13.0,19.22,10.0,224.87,onbekend,4,5.1,nee,1,0
ORD-101776,K1071,Zwolle,NL,2025-03-16,Amoxicilline 250mg,Rx,28.0,6.58,0.0,184.24,vooruitbetaling,4,4.2,nee,1,0
ORD-101275,K1051,Groningen,NL,2025-01-14,Metformine 850mg,Rx,21.0,4.42,20.0,74.26,factuur,4,2.2,nee,0,0
ORD-100679,K1016,Maastricht,NL,2025-10-15,Paracetamol 500mg,OTC,11.0,1.81,10.0,17.92,factuur,4,1.3,nee,0,0
ORD-101690,K1069,Utrecht,NL,2025-01-21,Paracetamol 500mg,OTC,23.0,1.83,5.0,39.99,creditcard,4,3.1,nee,0,0
ORD-102009,K1107,Antwerpen,BE,2025-11-20,Ibuprofen 400mg,OTC,39.0,2.42,5.0,89.66,creditcard,4,1.8,nee,0,0
ORD-102030,K1035,Amsterdam,NL,2025-11-21,Vitamine D3 25mcg,OTC,9.0,7.29,5.0,62.33,vooruitbetaling,4,3.8,nee,0,0
ORD-102206,K1151,Eindhoven,NL,2025-05-02,Vitamine D3 25mcg,OTC,4.0,7.07,0.0,76.36,vooruitbetaling,4,2.1,nee,0,0
ORD-101060,K1080,Antwerpen,BE,2025-11-23,Levothyroxine 50mcg,Rx,79.0,3.07,0.0,242.53,vooruitbetaling,4,5.2,nee,1,0
ORD-102187,K1153,Amsterdam,NL,2025-09-23,Paracetamol 500mg,OTC,32.0,1.81,0.0,57.92,incasso,4,1.0,nee,0,0
ORD-100693,K1056,Rotterdam,NL,2025-07-14,Metformine 850mg,Rx,35.0,4.25,5.0,141.31,vooruitbetaling,4,,nee,0,0
ORD-102177,K1089,Groningen,NL,2025-08-14,Ibuprofen 400mg,OTC,20.0,2.39,15.0,40.63,incasso,4,1.0,nee,0,0
ORD-102015,K1149,Eindhoven,NL,2025-08-27,Ibuprofen 400mg,OTC,14.0,2.48,5.0,32.98,creditcard,4,1.0,nee,0,0
ORD-101398,K1051,Maastricht,NL,2025-06-16,Vitamine D3 25mcg,OTC,19.0,7.21,0.0,136.99,creditcard,4,2.3,nee,0,0
ORD-102376,K1154,Den Haag,NL,2025-10-25,Simvastatine 40mg,Rx,9.0,3.97,0.0,35.73,factuur,4,3.8,nee,0,0
ORD-101765,K1042,Zwolle,NL,2025-11-23,Amoxicilline 250mg,Rx,72.0,6.73,10.0,436.1,vooruitbetaling,4,2.2,nee,0,0
ORD-101660,K1137,Den Haag,NL,2025-09-19,Salbutamol inhalator,Rx,48.0,18.86,5.0,860.02,creditcard,4,2.2,nee,0,0
ORD-100271,K1023,Eindhoven,NL,2025-09-14,Omeprazol 20mg,Rx,48.0,5.0,0.0,240.0,incasso,4,4.6,ja,1,0
ORD-100099,K1036,Utrecht,NL,2025-04-22,Amoxicilline 250mg,Rx,30.0,6.6,20.0,158.4,factuur,4,3.1,nee,0,0
ORD-100169,K1177,Rotterdam,NL,2025-05-19,Amoxicilline 250mg,Rx,9.0,6.76,0.0,60.84,creditcard,4,3.7,nee,0,0
ORD-101348,K1033,Eindhoven,NL,2025-11-02,Paracetamol 500mg,OTC,20.0,1.83,15.0,31.11,factuur,4,3.8,nee,0,0
ORD-102281,K1015,Groningen,NL,2025-10-28,Omeprazol 20mg,Rx,,4.99,0.0,179.64,vooruitbetaling,4,2.4,nee,0,0
ORD-100544,K1177,Eindhoven,NL,2025-10-28,Salbutamol inhalator,Rx,52.0,18.74,0.0,974.48,onbekend,4,1.6,nee,0,0
ORD-100709,K1087,Den Haag,NL,2025-09-22,Amoxicilline 250mg,Rx,12.0,6.84,5.0,77.98,incasso,4,2.7,nee,0,0
ORD-102032,K1058,Rotterdam,NL,2025-04-22,Omeprazol 20mg,Rx,43.0,4.97,0.0,213.71,creditcard,4,3.3,nee,0,0
ORD-100303,K1094,Utrecht,NL,2025-06-25,Paracetamol 500mg,OTC,75.0,1.9,20.0,114.0,onbekend,4,3.2,nee,0,0
ORD-101269,K1055,Utrecht,NL,2025-09-24,Levothyroxine 50mcg,Rx,39.0,3.18,10.0,111.62,vooruitbetaling,4,1.6,nee,0,0
ORD-101714,K1133,Eindhoven,NL,2025-07-19,Vitamine D3 25mcg,OTC,12.0,7.39,0.0,88.68,onbekend,4,3.5,nee,0,0
ORD-101954,K1053,Groningen,NL,2025-08-28,Paracetamol 500mg,OTC,23.0,1.96,0.0,45.08,creditcard,4,1.9,nee,0,0
ORD-100509,K1112,Den Haag,NL,2025-04-23,Ibuprofen 400mg,OTC,44.0,2.39,5.0,99.9,creditcard,4,2.4,nee,0,0
ORD-100149,K1016,Zwolle,NL,2025-07-02,Salbutamol inhalator,Rx,40.0,17.3,20.0,553.6,vooruitbetaling,4,2.3,nee,0,0
ORD-100247,K1119,Utrecht,NL,2025-09-12,Vitamine D3 25mcg,OTC,38.0,7.19,20.0,218.58,creditcard,4,4.5,ja,1,0
ORD-100745,K1103,Rotterdam,NL,2025-02-19,Ibuprofen 400mg,OTC,15.0,2.38,20.0,28.56,incasso,4,,nee,0,0
ORD-100699,K1019,Utrecht,NL,2025-06-22,Omeprazol 20mg,Rx,10.0,5.33,10.0,47.97,incasso,4,2.5,nee,0,0
ORD-101052,K1127,Eindhoven,NL,2025-09-17,Salbutamol inhalator,Rx,15.0,17.82,5.0,253.94,creditcard,4,2.1,nee,0,0
ORD-100427,K1048,Eindhoven,NL,2025-04-23,Vitamine D3 25mcg,OTC,269.0,7.41,0.0,1993.29,incasso,4,2.9,nee,0,0
ORD-100660,K1003,Antwerpen,BE,2025-02-03,Vitamine D3 25mcg,OTC,17.0,7.6,0.0,129.2,vooruitbetaling,4,2.5,nee,0,0
ORD-100894,K1119,Antwerpen,BE,2025-01-22,Amoxicilline 250mg,Rx,15.0,6.61,10.0,89.24,vooruitbetaling,4,2.8,nee,0,0
ORD-100153,K1051,Maastricht,NL,2025-11-28,Salbutamol inhalator,Rx,1.0,19.0,15.0,16.15,vooruitbetaling,4,3.7,nee,0,0
ORD-101449,K1022,Amsterdam,NL,2025-05-06,Simvastatine 40mg,Rx,7.0,4.07,0.0,24.22,factuur,4,3.8,nee,0,0
ORD-100542,K1065,Amsterdam,NL,2025-09-09,Simvastatine 40mg,Rx,15.0,3.98,10.0,53.73,incasso,4,1.7,nee,0,0
ORD-101325,K1022,Utrecht,NL,2025-04-01,Ibuprofen 400mg,OTC,9.0,2.42,10.0,19.6,creditcard,4,1.0,nee,0,0
ORD-101741,K1021,Amsterdam,NL,2025-04-25,Ibuprofen 400mg,OTC,54.0,2.47,15.0,113.37,incasso,4,3.2,nee,0,0
ORD-102378,K1051,Amsterdam,NL,2025-12-01,Simvastatine 40mg,Rx,16.0,3.81,5.0,57.91,onbekend,4,4.3,ja,1,0
ORD-100825,K1058,Amsterdam,NL,2025-05-26,Simvastatine 40mg,Rx,7.0,4.06,0.0,28.42,vooruitbetaling,4,1.0,nee,0,0
ORD-100339,K1090,Amsterdam,NL,2025-10-12,Paracetamol 500mg,OTC,10.0,1.75,0.0,17.5,incasso,4,2.0,nee,0,0
ORD-101540,K1144,Den Haag,NL,2025-02-04,Paracetamol 500mg,OTC,15.0,1.81,20.0,21.72,creditcard,4,1.2,nee,0,0
ORD-101196,K1131,Groningen,NL,2025-10-24,Omeprazol 20mg,Rx,31.0,5.24,20.0,129.95,creditcard,4,2.6,nee,0,0
ORD-101779,K1179,Gent,BE,2025-10-18,Levothyroxine 50mcg,Rx,41.0,3.21,0.0,131.61,factuur,4,4.4,ja,1,0
ORD-101987,K1086,Eindhoven,NL,2025-10-25,Vitamine D3 25mcg,OTC,42.0,7.19,0.0,301.98,onbekend,4,1.8,nee,0,0
ORD-100829,K1120,Rotterdam,NL,2025-10-08,Vitamine D3 25mcg,OTC,28.0,7.47,20.0,167.33,creditcard,4,2.0,nee,0,0
ORD-101752,K1156,Antwerpen,BE,2025-06-29,Vitamine D3 25mcg,OTC,12.0,7.31,10.0,78.95,creditcard,4,2.3,nee,0,0
ORD-101866,K1041,Maastricht,NL,2025-03-14,Levothyroxine 50mcg,Rx,75.0,2.97,0.0,222.75,factuur,4,2.8,nee,0,0
ORD-102126,K1030,Gent,BE,2025-02-21,Simvastatine 40mg,Rx,57.0,3.99,10.0,204.69,vooruitbetaling,4,2.6,nee,0,0
ORD-101221,K1172,Eindhoven,NL,2025-05-30,Insuline pen,Koelketen,13.0,42.97,5.0,530.68,incasso,6,4.5,ja,0,0
ORD-101361,K1060,Amsterdam,NL,2025-04-08,Levothyroxine 50mcg,Rx,4.0,3.2,0.0,10.24,incasso,4,2.6,nee,0,0
ORD-101831,K1072,Rotterdam,NL,2025-05-08,Omeprazol 20mg,Rx,11.0,5.02,15.0,46.94,factuur,4,1.1,nee,0,0
ORD-101331,K1015,Gent,BE,2025-07-09,Ibuprofen 400mg,OTC,10.0,2.47,0.0,24.7,vooruitbetaling,4,4.5,nee,1,0
ORD-100843,K1029,Den Haag,NL,2025-03-05,Ibuprofen 400mg,OTC,126.0,2.44,15.0,261.32,factuur,4,1.0,nee,0,0
ORD-101577,K1172,Utrecht,NL,2025-07-16,Metformine 850mg,Rx,15.0,4.24,0.0,63.6,factuur,4,1.2,nee,0,0
ORD-100420,K1040,Zwolle,NL,2025-02-01,Paracetamol 500mg,OTC,31.0,1.84,0.0,57.04,creditcard,4,4.2,nee,1,0
ORD-101811,K1054,Amsterdam,NL,2025-01-28,Simvastatine 40mg,Rx,14.0,3.93,0.0,52.27,incasso,4,2.0,nee,0,0
ORD-100498,K1075,Den Haag,NL,2025-02-03,Insuline pen,Koelketen,37.0,39.89,5.0,1402.13,incasso,6,1.7,nee,0,0
ORD-100416,K1151,Groningen,NL,2025-04-25,Vitamine D3 25mcg,OTC,38.0,7.51,10.0,256.84,creditcard,4,2.8,nee,0,0
ORD-100620,K1077,Maastricht,NL,2025-05-06,Amoxicilline 250mg,Rx,48.0,6.72,5.0,306.43,incasso,4,3.2,nee,0,0
ORD-101655,K1166,Utrecht,NL,2025-11-21,Levothyroxine 50mcg,Rx,21.0,3.12,5.0,62.24,incasso,4,2.3,nee,0,0
ORD-100311,K1167,Utrecht,NL,2025-08-12,Metformine 850mg,Rx,8.0,4.24,0.0,33.92,incasso,4,1.4,nee,0,0
ORD-100123,K1167,Gent,BE,2025-10-31,Omeprazol 20mg,Rx,11.0,4.95,5.0,51.73,vooruitbetaling,4,3.4,nee,0,0
ORD-102152,K1152,Eindhoven,NL,2025-03-01,Salbutamol inhalator,Rx,12.0,19.12,0.0,229.44,creditcard,4,3.3,nee,0,0
ORD-100360,K1020,Maastricht,NL,2025-02-20,Levothyroxine 50mcg,Rx,22.0,3.27,0.0,71.94,creditcard,4,1.4,nee,0,0
ORD-100507,K1164,Zwolle,NL,2025-09-20,Paracetamol 500mg,OTC,10.0,1.8,0.0,18.0,factuur,4,2.1,nee,0,0
ORD-101327,K1000,Utrecht,NL,2025-07-03,Paracetamol 500mg,OTC,37.0,1.84,10.0,61.27,creditcard,4,3.1,nee,0,0
ORD-102386,K1047,Utrecht,NL,2025-06-08,Omeprazol 20mg,Rx,36.0,5.2,0.0,187.2,factuur,4,4.7,nee,1,0
ORD-101887,K1107,Zwolle,NL,2025-02-25,Simvastatine 40mg,Rx,23.0,3.6,5.0,78.66,factuur,4,1.0,nee,0,0
ORD-102236,K1105,Antwerpen,BE,2025-06-15,Salbutamol inhalator,Rx,7.0,18.16,5.0,120.76,creditcard,4,3.1,nee,0,0
ORD-102338,K1111,Utrecht,NL,2025-05-29,Omeprazol 20mg,Rx,36.0,5.04,5.0,172.37,creditcard,4,2.4,nee,0,0
ORD-101773,K1107,Den Haag,NL,2025-05-09,Vitamine D3 25mcg,OTC,11.0,7.06,10.0,69.89,vooruitbetaling,4,2.2,nee,0,0
ORD-101423,K1053,Maastricht,NL,2025-06-14,Insuline pen,Koelketen,9.0,43.48,15.0,332.62,vooruitbetaling,6,6.9,ja,1,0
ORD-101711,K1097,Utrecht,NL,2025-03-24,Metformine 850mg,Rx,29.0,4.22,0.0,110.14,incasso,4,1.4,nee,0,0
ORD-101027,K1046,Amsterdam,NL,2025-02-28,Amoxicilline 250mg,Rx,78.0,6.65,0.0,518.7,vooruitbetaling,4,3.9,nee,0,0
ORD-101355,K1078,Utrecht,NL,2025-11-21,Ibuprofen 400mg,OTC,14.0,2.38,20.0,26.66,factuur,4,2.5,nee,0,0
ORD-100137,K1162,Rotterdam,NL,2025-08-04,Salbutamol inhalator,Rx,19.0,18.54,10.0,317.03,incasso,4,3.1,nee,0,0
ORD-100421,K1136,Amsterdam,NL,2025-01-11,Insuline pen,Koelketen,67.0,42.86,10.0,2584.46,vooruitbetaling,6,,nee,0,0
ORD-100441,K1003,Zwolle,NL,2025-08-18,Omeprazol 20mg,Rx,5.0,4.82,0.0,24.1,incasso,4,2.2,nee,0,0
ORD-100005,K1034,Eindhoven,NL,2025-10-14,Vitamine D3 25mcg,OTC,55.0,7.05,20.0,310.2,creditcard,4,1.8,nee,0,0
ORD-100840,K1101,Utrecht,NL,2025-11-15,Vitamine D3 25mcg,OTC,10.0,7.5,0.0,75.0,onbekend,4,4.2,ja,1,0
ORD-101916,K1012,Amsterdam,NL,2025-02-14,Levothyroxine 50mcg,Rx,102.0,3.11,0.0,301.36,incasso,4,4.9,nee,1,0
ORD-101063,K1119,Gent,BE,2025-09-08,Paracetamol 500mg,OTC,80.0,1.89,10.0,136.08,factuur,4,1.0,nee,0,0
ORD-101543,K1058,Gent,BE,2025-09-24,Omeprazol 20mg,Rx,7.0,5.04,10.0,31.75,vooruitbetaling,4,3.5,nee,0,0
ORD-100899,K1074,Eindhoven,NL,2025-11-21,Omeprazol 20mg,Rx,15.0,5.28,5.0,75.24,creditcard,4,4.4,nee,1,0
ORD-100875,K1074,Rotterdam,NL,2025-05-17,Ibuprofen 400mg,OTC,15.0,2.42,5.0,34.48,vooruitbetaling,4,4.2,ja,1,0
ORD-102076,K1039,Utrecht,NL,2025-01-18,Vitamine D3 25mcg,OTC,10.0,7.28,0.0,72.8,factuur,4,3.4,nee,0,0
ORD-100050,K1063,Groningen,NL,2025-05-02,Vitamine D3 25mcg,OTC,26.0,7.34,10.0,171.76,factuur,4,4.2,ja,1,0
ORD-102360,K1163,Amsterdam,NL,2025-09-04,Omeprazol 20mg,Rx,19.0,4.91,0.0,93.29,vooruitbetaling,4,1.0,nee,0,0
ORD-101458,K1080,Antwerpen,BE,2025-10-05,Ibuprofen 400mg,OTC,14.0,2.48,10.0,31.25,factuur,4,2.6,nee,0,0
ORD-100691,K1081,Eindhoven,NL,2025-09-17,Paracetamol 500mg,OTC,33.0,1.83,15.0,51.33,creditcard,4,1.0,ja,0,0
ORD-101997,K1085,Eindhoven,NL,2025-07-26,Omeprazol 20mg,Rx,64.0,5.33,20.0,272.9,incasso,4,4.8,ja,1,0
ORD-100814,K1081,Utrecht,NL,2025-07-08,Paracetamol 500mg,OTC,42.0,1.84,0.0,77.28,factuur,4,3.4,nee,0,0
ORD-100820,K1036,Groningen,NL,2025-11-17,Ibuprofen 400mg,OTC,30.0,2.45,5.0,69.82,incasso,4,1.8,nee,0,0
ORD-100266,K1051,Antwerpen,BE,2025-04-18,Metformine 850mg,Rx,13.0,4.05,0.0,52.65,vooruitbetaling,4,3.1,nee,0,0
ORD-101224,K1174,Amsterdam,NL,2025-09-03,Metformine 850mg,Rx,38.0,4.28,5.0,154.51,vooruitbetaling,4,1.8,nee,0,0
ORD-100224,K1093,Utrecht,NL,2025-01-08,Levothyroxine 50mcg,Rx,7.0,3.07,10.0,19.34,incasso,4,2.4,ja,0,0
ORD-100592,K1125,Utrecht,NL,2025-09-03,Amoxicilline 250mg,Rx,16.0,6.85,15.0,93.16,creditcard,4,1.4,nee,0,0
ORD-100578,K1047,Gent,BE,2025-07-05,Levothyroxine 50mcg,Rx,8.0,3.05,15.0,20.74,incasso,4,4.3,nee,1,0
ORD-101240,K1111,Zwolle,NL,2025-06-26,Metformine 850mg,Rx,20.0,4.23,15.0,71.91,incasso,4,1.6,nee,0,0
ORD-101992,K1085,Amsterdam,NL,2025-03-29,Insuline pen,Koelketen,50.0,43.2,10.0,1944.0,factuur,6,4.5,nee,0,0
ORD-101827,K1110,Utrecht,NL,2025-04-28,Paracetamol 500mg,OTC,16.0,1.85,20.0,23.68,incasso,4,2.7,nee,0,0
ORD-101009,K1108,Zwolle,NL,2025-08-15,Salbutamol inhalator,Rx,27.0,18.06,5.0,463.24,factuur,4,4.2,ja,1,0
