order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat
ORD-102302,K1134,Eindhoven,NL,2025-11-19,Paracetamol 500mg,OTC,10,1.94,5.0,18.43,creditcard,4,2.6,nee,0
ORD-100934,K1013,Utrecht,NL,03/06/25,Amoxicilline 250mg,Rx,37,7.07,5.0,248.51,vooruitbetaling,4,3.6,nee,0
ORD-101374,K1121,Antwerpen,BEL,18/03/25,Ibuprofen 400mg,OTC,30,2.38,0.0,71.4,,4,2.0,nee,0
ORD-100422,K1007,UTRECHT,NL,2025-01-23,Amoxicilline 250mg,Rx,31,6.77,15.0,178.39,vooruitbetaling,4,2.7,nee,0
ORD-101899,K1178,Maastricht,NL,2025-11-23,Paracetamol 500mg,OTC,12,1.83,5.0,20.86,incasso,4,2.9,nee,0
ORD-100828,K1143,UTRECHT,NL,2025-10-23,Paracetamol 500mg,OTC,31,1.86,20.0,46.13,vooruitbetaling,4,1.6,nee,0
ORD-101885,K1128,Eindhoven,NL,2025-10-15,Paracetamol 500mg,OTC,30,1.82,15.0,46.41,factuur,4,4.4,ja,1
ORD-101287,K1075,Utrecht,NL,25/03/25,Amoxicilline 250mg,Rx,25,7.05,5.0,167.44,factuur,4,2.4,nee,0
ORD-102068,K1005,Groningen,NL,11/06/25,Levothyroxine 50mcg,Rx,10,2.92,5.0,27.74,incasso,4,1.6,nee,0
ORD-100702,K1080,rotterdam,NL,2025-04-20,Paracetamol 500mg,OTC,85,1.77,5.0,142.93,factuur,4,3.0,nee,0
ORD-101730,K1006,Eindhoven,NL,2025-06-16,Metformine 850mg,Rx,14,4.3,5.0,57.19,factuur,4,,nee,0
ORD-100402,K1008,'s-Gravenhage,NL,02/04/25,Ibuprofen 400mg,OTC,45,2.33,10.0,94.36,factuur,4,4.4,ja,1
ORD-101947,K1123,'s-Gravenhage,NL,2025-03-30,Ibuprofen 400mg,OTC,6,2.42,,14.52,factuur,4,1.4,nee,0
ORD-100411,K1026,den haag,NL,04-02-2025,Omeprazol 20mg,Rx,13,5.26,10.0,61.54,vooruitbetaling,4,1.6,nee,0
ORD-100661,K1167,Groningen,NL,21/11/25,Amoxicilline 250mg,Rx,17,6.68,15.0,96.53,factuur,4,4.1,ja,1
ORD-102335,K1053,Maastricht,NL,09/11/25,Salbutamol inhalator,Rx,31,19.52,5.0,574.86,,4,2.7,nee,0
ORD-100675,K1066,Rotterdam,NL,17/02/25,Simvastatine 40mg,Rx,40,3.84,10.0,138.24,vooruitbetaling,4,3.2,nee,0
ORD-101920,K1173,Utrecht ,NL,2025-05-19,Simvastatine 40mg,Rx,56,3.88,15.0,184.69,incasso,4,1.0,nee,0
ORD-101142,K1034,Zwolle,NL,05-06-2025,Omeprazol 20mg,Rx,29,5.0,0.0,145.0,incasso,4,,nee,0
ORD-101842,K1129,Eindhoven,NL,28-04-2025,Salbutamol inhalator,Rx,3,17.95,10.0,48.46,,4,3.3,nee,0
ORD-102317,K1003,UTRECHT,NL,2025-01-31,Ibuprofen 400mg,OTC,23,2.46,,50.92,vooruitbetaling,4,,ja,1
ORD-101839,K1143,amsterdam,NL,2025-04-29,Ibuprofen 400mg,OTC,11,2.42,20.0,21.3,incasso,4,3.3,nee,0
ORD-102090,K1016,utrecht,NL,2025-12-01,Salbutamol inhalator,Rx,45,18.61,15.0,711.83,vooruitbetaling,4,4.5,ja,1
ORD-100610,K1076,Zwolle,NL,09-06-2025,Ibuprofen 400mg,OTC,8,2.46,5.0,18.7,creditcard,4,1.0,nee,0
ORD-100290,K1088,Anvers,BE,06/08/25,Insuline pen,Koelketen,16,40.53,0.0,648.48,incasso,6,1.7,nee,0
ORD-100037,K1097,Zwolle,NL,2025-02-20,Metformine 850mg,Rx,8,4.22,20.0,27.01,vooruitbetaling,4,1.8,nee,0
ORD-100474,K1025,Maastricht,NL,05/05/25,Amoxicilline 250mg,Rx,7,6.92,10.0,43.6,factuur,4,2.9,nee,0
ORD-101941,K1109,Maastricht,NL,05-02-2025,Vitamine D3 25mcg,OTC,133,6.94,20.0,738.42,incasso,4,6.7,ja,1
ORD-100752,K1021,Utrecht,NL,2025-04-01,Paracetamol 500mg,OTC,16,1.89,0.0,30.24,vooruitbetaling,4,1.5,nee,0
ORD-100967,K1068,amsterdam,NL,2025-10-22,Vitamine D3 25mcg,OTC,23,6.7,5.0,146.39,creditcard,4,1.2,nee,0
ORD-101821,K1079,rotterdam,NL,02-04-2025,Metformine 850mg,Rx,27,4.27,10.0,103.76,incasso,4,3.1,nee,0
ORD-100633,K1004,Amsterdam ,NL,18/05/25,Paracetamol 500mg,OTC,6,1.87,10.0,10.1,incasso,4,3.7,nee,0
ORD-100144,K1099,Amsterdam ,NL,17-04-2025,Omeprazol 20mg,Rx,11,5.01,10.0,49.6,creditcard,4,2.9,nee,0
ORD-100914,K1060,antwerpen,BE,13-10-2025,Salbutamol inhalator,Rx,72,19.26,,1386.72,creditcard,4,3.8,nee,0
ORD-102319,K1143,Groningen,NL,2025-07-25,Levothyroxine 50mcg,Rx,9,3.07,10.0,24.87,vooruitbetaling,4,2.2,nee,0
ORD-100911,K1158,Zwolle,NL,31-05-2025,Amoxicilline 250mg,Rx,8,6.69,5.0,50.84,creditcard,4,3.4,nee,0
ORD-101217,K1099,amsterdam,NL,13/06/25,Paracetamol 500mg,OTC,12,1.87,5.0,21.32,creditcard,4,1.5,nee,0
ORD-100382,K1090,den haag,NL,13/10/25,Salbutamol inhalator,Rx,44,19.03,15.0,711.72,incasso,4,3.3,nee,0
ORD-101401,K1086,utrecht,NL,19/08/25,Paracetamol 500mg,OTC,11,1.92,20.0,16.9,vooruitbetaling,4,1.9,nee,0
ORD-101341,K1135,A'dam,NL,07-01-2025,Levothyroxine 50mcg,Rx,20,3.1,0.0,62.0,factuur,4,3.2,nee,0
ORD-101277,K1046,Zwolle,NL,2025-03-22,Simvastatine 40mg,Rx,39,4.06,15.0,134.59,factuur,4,,nee,0
ORD-101661,K1136,Eindhoven,NL,2025-10-02,Vitamine D3 25mcg,OTC,4,7.37,10.0,26.53,factuur,4,1.0,nee,0
ORD-101509,K1163,Rotterdam,NL,2025-03-13,Vitamine D3 25mcg,OTC,69,7.33,0.0,505.77,creditcard,4,4.4,ja,1
ORD-100370,K1150,Maastricht,NL,07/08/25,Paracetamol 500mg,OTC,34,1.96,10.0,59.98,creditcard,4,3.2,nee,0
ORD-101089,K1120,amsterdam,NL,2025-08-25,Paracetamol 500mg,OTC,23,1.77,15.0,34.6,incasso,4,2.5,ja,0
ORD-100281,K1066,Rotterdam,NL,12/01/25,Ibuprofen 400mg,OTC,29,2.32,5.0,63.92,incasso,4,1.0,nee,0
ORD-100126,K1026,A'dam,NL,13-07-2025,Ibuprofen 400mg,OTC,17,2.4,10.0,36.72,factuur,4,3.5,nee,0
ORD-100433,K1049,A'dam,NL,2025-08-13,Amoxicilline 250mg,Rx,10,6.92,0.0,69.2,incasso,4,1.3,nee,0
ORD-100400,K1167,Zwolle,NL,2025-06-15,Ibuprofen 400mg,OTC,32,2.45,20.0,62.72,incasso,4,3.4,nee,0
ORD-100475,K1045,antwerpen,Belgie,12/02/25,Salbutamol inhalator,Rx,4,19.02,10.0,68.47,creditcard,4,1.9,nee,0
ORD-100297,K1016,Anvers,BE,2025-12-01,Metformine 850mg,Rx,60,4.36,5.0,248.52,factuur,4,3.3,nee,0
ORD-102259,K1101,Amsterdam,NL,2025-01-31,Insuline pen,Koelketen,13,42.57,0.0,553.41,creditcard,6,4.0,nee,0
ORD-102308,K1144,Utrceht,NL,2025-09-16,Amoxicilline 250mg,Rx,53,7.17,0.0,380.01,factuur,4,2.7,nee,0
ORD-100885,K1044,Eindhoven,NL,2025-04-23,Paracetamol 500mg,OTC,10,1.79,0.0,17.9,creditcard,4,3.4,nee,0
ORD-100523,K1052,Amsterdam,NL,13/01/25,Omeprazol 20mg,Rx,24,5.22,0.0,125.28,factuur,4,2.8,nee,0
ORD-100004,K1144,Amsterdam,NL,17-11-2025,Omeprazol 20mg,Rx,34,5.16,,175.44,factuur,4,1.5,nee,0
ORD-101644,K1160,Amsterdam,NL,01/05/25,Vitamine D3 25mcg,OTC,14,7.44,5.0,98.95,creditcard,4,1.0,nee,0
ORD-102027,K1022,Rotterdam,NL,15-03-2025,Metformine 850mg,Rx,109,4.23,0.0,461.07,incasso,4,5.0,ja,1
ORD-102200,K1001,Rotterdam,NL,2025-02-28,Vitamine D3 25mcg,OTC,23,7.16,,148.21,,4,3.6,nee,0
ORD-102038,K1143,Den  Haag,NL,31-01-2025,Vitamine D3 25mcg,OTC,8,7.23,10.0,52.06,factuur,4,2.6,nee,0
ORD-101130,K1100,Anvers,BEL,20/06/25,Simvastatine 40mg,Rx,35,3.82,0.0,133.7,factuur,4,5.7,ja,1
ORD-100443,K1057,Groningen,NL,11/01/25,Amoxicilline 250mg,Rx,8,7.01,0.0,56.08,factuur,4,3.5,nee,0
ORD-100101,K1170,Rotterdam,NL,11/01/25,Omeprazol 20mg,Rx,49,5.17,0.0,253.33,creditcard,4,4.2,nee,1
ORD-101353,K1103,Eindhoven,NL,03/10/25,Omeprazol 20mg,Rx,9,4.71,0.0,42.39,factuur,4,2.7,nee,0
ORD-101163,K1129,Amsterdam,NL,27/04/25,Amoxicilline 250mg,Rx,9,6.78,0.0,61.02,creditcard,4,4.4,ja,1
ORD-100609,K1090,Anvers,Belgie,20-09-2025,Omeprazol 20mg,Rx,13,5.15,0.0,66.95,factuur,4,4.8,nee,1
ORD-100906,K1116,Eindhoven,NL,2025-02-05,Omeprazol 20mg,Rx,6,5.26,,31.56,factuur,4,2.1,nee,0
ORD-100285,K1001,amsterdam,NL,01-09-2025,Levothyroxine 50mcg,Rx,32,2.99,0.0,95.68,creditcard,4,3.1,nee,0
ORD-101338,K1079,Maastricht,NL,02-11-2025,Paracetamol 500mg,OTC,8,1.84,0.0,14.72,factuur,4,1.4,nee,0
ORD-101838,K1079,antwerpen,Belgie,06/05/25,Paracetamol 500mg,OTC,19,1.81,0.0,34.39,factuur,4,2.0,nee,0
ORD-100464,K1021,Rotterdam,NL,20/08/25,Metformine 850mg,Rx,17,4.28,10.0,65.48,creditcard,4,1.5,nee,0
ORD-101031,K1025,Maastricht,NL,23-11-2025,Simvastatine 40mg,Rx,22,3.88,0.0,85.36,,4,3.0,nee,0
ORD-100734,K1004,Maastricht,NL,18/02/25,Paracetamol 500mg,OTC,58,1.88,0.0,109.04,creditcard,4,4.3,ja,1
ORD-101813,K1025,Eindhoven,NL,21/10/25,Insuline pen,Koelketen,29,42.09,20.0,976.49,vooruitbetaling,6,5.6,nee,0
ORD-101028,K1036,Zwolle,NL,06-07-2025,Levothyroxine 50mcg,Rx,17,3.19,0.0,54.23,vooruitbetaling,4,1.4,nee,0
ORD-102034,K1165,Groningen,NL,29-04-2025,Vitamine D3 25mcg,OTC,55,6.87,0.0,377.85,vooruitbetaling,4,1.6,nee,0
ORD-101732,K1107,antwerpen,BE,28-11-2025,Amoxicilline 250mg,Rx,15,7.03,20.0,84.36,incasso,4,1.4,nee,0
ORD-100961,K1150,Den Haag,NL,23-11-2025,Omeprazol 20mg,Rx,12,5.15,15.0,52.53,factuur,4,2.8,nee,0
ORD-101635,K1075,Groningen,NL,11/10/25,Simvastatine 40mg,Rx,14,4.03,0.0,56.42,factuur,4,1.5,nee,0
ORD-102048,K1081,Maastricht,NL,27/07/25,Metformine 850mg,Rx,11,4.29,20.0,37.75,vooruitbetaling,4,2.6,nee,0
ORD-101798,K1106,Amsterdam,NL,12-01-2025,Amoxicilline 250mg,Rx,14,6.63,0.0,92.82,factuur,4,3.6,nee,0
ORD-101631,K1006,Utrceht,NL,2025-04-30,Vitamine D3 25mcg,OTC,14,7.27,5.0,96.69,creditcard,4,1.0,nee,0
ORD-101788,K1007,A'dam,NL,29-11-2025,Paracetamol 500mg,OTC,20,1.93,10.0,34.74,factuur,4,3.9,nee,0
ORD-100504,K1087,Rotterdam,NL,2025-05-17,Metformine 850mg,Rx,42,4.18,15.0,149.23,vooruitbetaling,4,3.9,nee,0
ORD-100086,K1028,Amsterdam ,NL,25-11-2025,Vitamine D3 25mcg,OTC,88,7.25,5.0,606.1,factuur,4,1.0,nee,0
ORD-101428,K1116,Eindhoven,NL,03-07-2025,Levothyroxine 50mcg,Rx,15,3.18,10.0,42.93,factuur,4,2.6,nee,0
ORD-100853,K1156,Rotterdam,NL,24-08-2025,Amoxicilline 250mg,Rx,8,6.83,0.0,54.64,incasso,4,1.9,nee,0
ORD-100221,K1015,Utrecht ,NL,06-01-2025,Simvastatine 40mg,Rx,22,4.25,10.0,84.15,creditcard,4,3.4,nee,0
ORD-100670,K1143,UTRECHT,NL,26-03-2025,Levothyroxine 50mcg,Rx,44,3.1,20.0,109.12,creditcard,4,3.6,nee,0
ORD-100781,K1142,den haag,NL,2025-07-07,Levothyroxine 50mcg,Rx,17,2.96,0.0,50.32,creditcard,4,2.4,nee,0
ORD-100744,K1051,Antwerpen,Belgie,22-07-2025,Insuline pen,Koelketen,47,44.51,15.0,1778.17,creditcard,6,4.3,nee,0
ORD-100197,K1138,Amsterdam,NL,14/08/25,Insuline pen,Koelketen,12,42.23,5.0,481.42,creditcard,6,3.4,nee,0
ORD-101358,K1124,amsterdam,NL,06/04/25,Simvastatine 40mg,Rx,46,3.96,0.0,182.16,incasso,4,3.6,nee,0
ORD-100708,K1074,Gent,Belgie,28-01-2025,Paracetamol 500mg,OTC,26,1.83,5.0,45.2,incasso,4,3.0,nee,0
ORD-100993,K1055,Maastricht,NL,18/04/25,Salbutamol inhalator,Rx,11,18.41,10.0,182.26,vooruitbetaling,4,5.0,ja,1
ORD-100756,K1089,Zwolle,NL,2025-02-12,Omeprazol 20mg,Rx,10,5.3,0.0,53.0,factuur,4,5.2,ja,1
ORD-101917,K1084,A'dam,NL,23/08/25,Ibuprofen 400mg,OTC,11,2.35,0.0,25.85,creditcard,4,4.9,ja,1
ORD-101574,K1039,Utrecht,NL,25-11-2025,Insuline pen,Koelketen,33,43.65,10.0,1296.4,vooruitbetaling,6,6.2,ja,1
ORD-101472,K1038,Utrceht,NL,23-06-2025,Omeprazol 20mg,Rx,25,4.91,,98.2,factuur,4,1.4,nee,0
ORD-100284,K1129,Maastricht,NL,2025-09-05,Insuline pen,Koelketen,3,41.5,0.0,124.5,incasso,6,1.4,nee,0
ORD-100115,K1054,Gent,BEL,2025-02-19,Amoxicilline 250mg,Rx,6,6.63,5.0,37.79,vooruitbetaling,4,1.4,nee,0
ORD-101193,K1002,Gent,BE,2025-05-19,Amoxicilline 250mg,Rx,33,6.85,10.0,203.44,incasso,4,1.0,nee,0
ORD-101420,K1084,Utrecht,NL,2025-04-30,Ibuprofen 400mg,OTC,3,2.39,0.0,7.17,factuur,4,2.4,nee,0
ORD-100763,K1071,Antwerpen,BE,2025-03-17,Omeprazol 20mg,Rx,303,4.92,10.0,1341.68,vooruitbetaling,4,,ja,1
ORD-101884,K1175,Utrecht,NL,2025-10-11,Salbutamol inhalator,Rx,26,17.58,5.0,434.23,vooruitbetaling,4,3.7,nee,0
ORD-101197,K1160,Gent,BE,16-08-2025,Levothyroxine 50mcg,Rx,16,3.1,10.0,44.64,vooruitbetaling,4,2.5,nee,0
ORD-101249,K1080,'s-Gravenhage,NL,2025-01-18,Insuline pen,Koelketen,6,45.69,0.0,274.14,creditcard,6,3.3,nee,0
ORD-100963,K1132,Groningen,NL,30/11/25,Paracetamol 500mg,OTC,15,1.86,10.0,25.11,vooruitbetaling,4,3.5,nee,0
ORD-100265,K1045,utrecht,NL,10-05-2025,Vitamine D3 25mcg,OTC,26,7.02,20.0,146.02,creditcard,4,2.8,nee,0
ORD-101201,K1011,Anvers,BEL,12/02/25,Ibuprofen 400mg,OTC,11,2.25,20.0,19.8,vooruitbetaling,4,1.6,nee,0
ORD-100193,K1015,amsterdam,NL,10/04/25,Amoxicilline 250mg,Rx,22,6.85,,150.7,incasso,4,3.5,nee,0
ORD-101606,K1107,rotterdam,NL,28-02-2025,Vitamine D3 25mcg,OTC,55,7.15,5.0,373.59,creditcard,4,3.5,nee,0
ORD-100782,K1091,utrecht,NL,20/06/25,Simvastatine 40mg,Rx,13,3.89,,45.51,factuur,4,3.7,ja,0
ORD-100604,K1017,,BEL,16/03/25,Vitamine D3 25mcg,OTC,12,7.35,20.0,70.56,factuur,4,1.0,nee,0
ORD-101751,K1086,rotterdam,NL,29/10/25,Amoxicilline 250mg,Rx,10,7.03,,70.3,creditcard,4,2.7,nee,0
ORD-100927,K1114,Utrceht,NL,24-03-2025,Vitamine D3 25mcg,OTC,8,7.29,10.0,52.49,creditcard,4,3.5,nee,0
ORD-100536,K1089,rotterdam,NL,2025-03-13,Simvastatine 40mg,Rx,21,3.93,5.0,78.4,incasso,4,3.8,nee,0
ORD-101491,K1137,utrecht,NL,2025-06-19,Amoxicilline 250mg,Rx,86,6.82,10.0,527.87,vooruitbetaling,4,1.0,nee,0
ORD-101598,K1025,Groningen,NL,08-09-2025,Ibuprofen 400mg,OTC,7,2.46,15.0,14.64,creditcard,4,1.8,nee,0
ORD-101654,K1019,Maastricht,NL,2025-11-22,Levothyroxine 50mcg,Rx,38,3.04,0.0,115.52,creditcard,4,3.6,nee,0
ORD-101351,K1080,Gent,Belgie,31-01-2025,Omeprazol 20mg,Rx,23,5.16,10.0,106.81,incasso,4,3.7,nee,0
ORD-100811,K1022,amsterdam,NL,15-06-2025,Amoxicilline 250mg,Rx,18,6.69,0.0,120.42,creditcard,4,,nee,0
ORD-100627,K1108,A'dam,NL,08/10/25,Salbutamol inhalator,Rx,33,17.39,15.0,487.79,factuur,4,1.0,nee,0
ORD-101918,K1028,Maastricht,NL,2025-06-24,Metformine 850mg,Rx,27,4.28,10.0,104.0,creditcard,4,4.2,ja,1
ORD-100824,K1032,Eindhoven,NL,16-09-2025,Vitamine D3 25mcg,OTC,33,7.36,20.0,194.3,incasso,4,2.8,nee,0
ORD-100226,K1027,Eindhoven,NL,2025-05-12,Paracetamol 500mg,OTC,29,1.82,5.0,50.14,factuur,4,2.3,nee,0
ORD-102046,K1054,Eindhoven,NL,2025-07-01,Vitamine D3 25mcg,OTC,32,7.32,20.0,187.39,,4,3.8,nee,0
ORD-100122,K1039,utrecht,NL,28-03-2025,Salbutamol inhalator,Rx,20,18.73,0.0,374.6,vooruitbetaling,4,3.5,nee,0
ORD-101889,K1089,Anvers,Belgie,16/03/25,Amoxicilline 250mg,Rx,10,6.7,10.0,60.3,incasso,4,4.1,ja,1
ORD-102348,K1054,Utrceht,NL,27/07/25,Paracetamol 500mg,OTC,278,1.9,20.0,422.56,creditcard,4,5.9,ja,1
ORD-101417,K1002,Amsterdam,NL,07/10/25,Omeprazol 20mg,Rx,38,5.04,5.0,181.94,factuur,4,1.0,nee,0
ORD-100381,K1042,Maastricht,NL,2025-03-11,Simvastatine 40mg,Rx,4,3.84,15.0,13.06,,4,1.0,nee,0
ORD-100729,K1006,Eindhoven,NL,09-04-2025,Levothyroxine 50mcg,Rx,14,3.2,10.0,40.32,vooruitbetaling,4,1.9,nee,0
ORD-101855,K1018,Rotterdam,NL,2025-05-06,Amoxicilline 250mg,Rx,44,6.38,0.0,280.72,incasso,4,3.5,nee,0
ORD-100845,K1066,Gent,BE,13/02/25,Levothyroxine 50mcg,Rx,18,3.17,0.0,57.06,creditcard,4,2.5,nee,0
ORD-102128,K1097,,Belgie,11/05/25,Omeprazol 20mg,Rx,12,4.68,10.0,50.54,creditcard,4,2.5,nee,0
ORD-101075,K1003,Amsterdam ,NL,01-05-2025,Omeprazol 20mg,Rx,5,5.0,10.0,22.5,creditcard,4,3.7,nee,0
ORD-102382,K1090,Rotterdam,NL,13-07-2025,Simvastatine 40mg,Rx,31,3.87,15.0,101.97,factuur,4,3.9,nee,0
ORD-100669,K1111,Gent,BE,2025-03-29,Vitamine D3 25mcg,OTC,17,7.3,,124.1,creditcard,4,3.4,nee,0
ORD-100725,K1087,UTRECHT,NL,24-04-2025,Metformine 850mg,Rx,56,4.15,5.0,220.78,incasso,4,2.2,ja,0
ORD-101292,K1035,rotterdam,NL,2025-03-12,Ibuprofen 400mg,OTC,18,2.45,,39.69,vooruitbetaling,4,1.1,nee,0
ORD-100105,K1036,'s-Gravenhage,NL,06-04-2025,Simvastatine 40mg,Rx,15,4.16,10.0,56.16,vooruitbetaling,4,4.2,nee,1
ORD-101620,K1069,Eindhoven,NL,25/11/25,Amoxicilline 250mg,Rx,44,6.49,0.0,285.56,vooruitbetaling,4,3.2,ja,0
ORD-100181,K1056,Anvers,Belgie,13/07/25,Omeprazol 20mg,Rx,74,5.17,0.0,382.58,vooruitbetaling,4,2.7,nee,0
ORD-101328,K1044,Gent,Belgie,08/09/25,Levothyroxine 50mcg,Rx,15,3.23,0.0,48.45,creditcard,4,1.5,nee,0
ORD-101169,K1099,Amsterdam ,NL,16-03-2025,Salbutamol inhalator,Rx,8,19.44,,139.97,factuur,4,2.6,nee,0
ORD-102226,K1127,Utrceht,NL,2025-03-20,Simvastatine 40mg,Rx,18,4.05,0.0,72.9,vooruitbetaling,4,,nee,0
ORD-100258,K1123,amsterdam,NL,07-10-2025,Vitamine D3 25mcg,OTC,13,7.24,15.0,80.0,factuur,4,1.2,nee,0
ORD-102240,K1095,Amsterdam ,NL,23-05-2025,Ibuprofen 400mg,OTC,17,2.28,0.0,38.76,factuur,4,3.9,nee,0
ORD-100893,K1073,Groningen,NL,16-10-2025,Amoxicilline 250mg,Rx,12,6.92,15.0,70.58,factuur,4,2.2,nee,0
ORD-101026,K1069,Antwerpen,BEL,24-01-2025,Salbutamol inhalator,Rx,88,17.62,5.0,1473.03,vooruitbetaling,4,3.6,nee,0
ORD-101271,K1030,Zwolle,NL,26-09-2025,Metformine 850mg,Rx,15,4.08,15.0,52.02,vooruitbetaling,4,5.3,ja,1
ORD-101756,K1167,'s-Gravenhage,NL,2025-09-27,Salbutamol inhalator,Rx,13,19.22,10.0,224.87,,4,5.1,nee,1
ORD-101776,K1071,Zwolle,NL,2025-03-16,Amoxicilline 250mg,Rx,28,6.58,0.0,184.24,vooruitbetaling,4,4.2,nee,1
ORD-101275,K1051,Groningen,NL,14/01/25,Metformine 850mg,Rx,21,4.42,20.0,74.26,factuur,4,2.2,nee,0
ORD-100679,K1016,Maastricht,NL,15-10-2025,Paracetamol 500mg,OTC,11,1.81,10.0,17.92,factuur,4,1.3,nee,0
ORD-101690,K1069,Utrceht,NL,21-01-2025,Paracetamol 500mg,OTC,23,1.83,5.0,39.99,creditcard,4,3.1,nee,0
ORD-102009,K1107,antwerpen,BE,20-11-2025,Ibuprofen 400mg,OTC,39,2.42,5.0,89.66,creditcard,4,1.8,nee,0
ORD-102030,K1035,Amsterdam ,NL,21/11/25,Vitamine D3 25mcg,OTC,9,7.29,5.0,62.33,vooruitbetaling,4,3.8,nee,0
ORD-102206,K1151,Eindhoven,NL,02-05-2025,Vitamine D3 25mcg,OTC,4,7.07,0.0,76.36,vooruitbetaling,4,2.1,nee,0
ORD-101060,K1080,Anvers,Belgie,23/11/25,Levothyroxine 50mcg,Rx,79,3.07,0.0,242.53,vooruitbetaling,4,5.2,nee,1
ORD-102187,K1153,amsterdam,NL,2025-09-23,Paracetamol 500mg,OTC,32,1.81,0.0,57.92,incasso,4,1.0,nee,0
ORD-100693,K1056,Rotterdam,NL,14/07/25,Metformine 850mg,Rx,35,4.25,5.0,141.31,vooruitbetaling,4,,nee,0
ORD-102177,K1089,Groningen,NL,14/08/25,Ibuprofen 400mg,OTC,20,2.39,15.0,40.63,incasso,4,1.0,nee,0
ORD-102015,K1149,Eindhoven,NL,27-08-2025,Ibuprofen 400mg,OTC,14,2.48,5.0,32.98,creditcard,4,1.0,nee,0
ORD-101398,K1051,Maastricht,NL,2025-06-16,Vitamine D3 25mcg,OTC,19,7.21,0.0,136.99,creditcard,4,2.3,nee,0
ORD-102376,K1154,Den Haag,NL,25/10/25,Simvastatine 40mg,Rx,9,3.97,0.0,35.73,factuur,4,3.8,nee,0
ORD-101765,K1042,Zwolle,NL,23/11/25,Amoxicilline 250mg,Rx,72,6.73,10.0,436.1,vooruitbetaling,4,2.2,nee,0
ORD-101660,K1137,'s-Gravenhage,NL,19/09/25,Salbutamol inhalator,Rx,48,18.86,5.0,860.02,creditcard,4,2.2,nee,0
ORD-100271,K1023,Eindhoven,NL,14-09-2025,Omeprazol 20mg,Rx,48,5.0,,240.0,incasso,4,4.6,ja,1
ORD-100099,K1036,Utrceht,NL,2025-04-22,Amoxicilline 250mg,Rx,30,6.6,20.0,158.4,factuur,4,3.1,nee,0
ORD-100169,K1177,Rotterdam,NL,19-05-2025,Amoxicilline 250mg,Rx,9,6.76,0.0,60.84,creditcard,4,3.7,nee,0
ORD-101348,K1033,Eindhoven,NL,02-11-2025,Paracetamol 500mg,OTC,20,1.83,15.0,31.11,factuur,4,3.8,nee,0
ORD-102281,K1015,Groningen,NL,28-10-2025,Omeprazol 20mg,Rx,-5,4.99,0.0,179.64,vooruitbetaling,4,2.4,nee,0
ORD-100544,K1177,Eindhoven,NL,2025-10-28,Salbutamol inhalator,Rx,52,18.74,0.0,974.48,,4,1.6,nee,0
ORD-100709,K1087,Den Haag,NL,2025-09-22,Amoxicilline 250mg,Rx,12,6.84,5.0,77.98,incasso,4,2.7,nee,0
ORD-102032,K1058,rotterdam,NL,22-04-2025,Omeprazol 20mg,Rx,43,4.97,0.0,213.71,creditcard,4,3.3,nee,0
ORD-100303,K1094,Utrecht ,NL,2025-06-25,Paracetamol 500mg,OTC,75,1.9,20.0,114.0,,4,3.2,nee,0
ORD-101269,K1055,Utrceht,NL,24-09-2025,Levothyroxine 50mcg,Rx,39,3.18,10.0,111.62,vooruitbetaling,4,1.6,nee,0
ORD-101714,K1133,Eindhoven,NL,2025-07-19,Vitamine D3 25mcg,OTC,12,7.39,,88.68,,4,3.5,nee,0
ORD-101954,K1053,Groningen,NL,28-08-2025,Paracetamol 500mg,OTC,23,1.96,,45.08,creditcard,4,1.9,nee,0
ORD-100509,K1112,Den Haag,NL,23-04-2025,Ibuprofen 400mg,OTC,44,2.39,5.0,99.9,creditcard,4,2.4,nee,0
ORD-100149,K1016,Zwolle,NL,02/07/25,Salbutamol inhalator,Rx,40,17.3,20.0,553.6,vooruitbetaling,4,2.3,nee,0
ORD-100247,K1119,Utrecht ,NL,12/09/25,Vitamine D3 25mcg,OTC,38,7.19,20.0,218.58,creditcard,4,4.5,ja,1
ORD-100745,K1103,rotterdam,NL,19-02-2025,Ibuprofen 400mg,OTC,15,2.38,20.0,28.56,incasso,4,,nee,0
ORD-100699,K1019,utrecht,NL,2025-06-22,Omeprazol 20mg,Rx,10,5.33,10.0,47.97,incasso,4,2.5,nee,0
ORD-101052,K1127,Eindhoven,NL,2025-09-17,Salbutamol inhalator,Rx,15,17.82,5.0,253.94,creditcard,4,2.1,nee,0
ORD-100427,K1048,Eindhoven,NL,23-04-2025,Vitamine D3 25mcg,OTC,269,7.41,0.0,1993.29,incasso,4,2.9,nee,0
ORD-100660,K1003,antwerpen,Belgie,03-02-2025,Vitamine D3 25mcg,OTC,17,7.6,0.0,129.2,vooruitbetaling,4,2.5,nee,0
ORD-100894,K1119,Anvers,Belgie,22-01-2025,Amoxicilline 250mg,Rx,15,6.61,10.0,89.24,vooruitbetaling,4,2.8,nee,0
ORD-100153,K1051,Maastricht,NL,28/11/25,Salbutamol inhalator,Rx,1,19.0,15.0,16.15,vooruitbetaling,4,3.7,nee,0
ORD-101449,K1022,Amsterdam,NL,2025-05-06,Simvastatine 40mg,Rx,7,4.07,,24.22,factuur,4,3.8,nee,0
